MODEL;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY;BATCH_SIZE;EPOCHS;mse;rmse;nrmse;mae;wape;mpe;mape;mdape;smape;smdape;mase;rmspe;rmsse;mre;rae;mrae;std_ae;std_ape;loss;Execution_time;Device
TCN_526;{'nb_filters': 64, 'kernel_size': 3, 'nb_stacks': 1, 'dilations': [1, 5, 7, 14, 28, 56], 'dropout_rate': 0};24;168;256;25;216904.2;465.72977;0.020966541;332.82648;0.011661395;-0.001399881;0.011744753;0.008671736;1.1732358485460281;0.008665998;1.4311404;0.016370924;2.002619;-2253609000.0;0.08709874135754303;4689881600.0;2919.0110966011116;0.10262582189645905;[0.2559136603285193, 0.10096186244434524, 0.08633366826055883, 0.07773169554540718, 0.0734505315524555, 0.06950336347990478, 0.0665403519485104, 0.06423775614467847, 0.06252908590876176, 0.061285247734508164, 0.06007469911781236, 0.059803940936606084, 0.05878894086307648, 0.05822809560301788, 0.05719051431391745, 0.056872631888337126, 0.05583477511479021, 0.05529283903350626, 0.05496638223866468, 0.05462752546382215, 0.054429070343492245, 0.054135195676216906, 0.053728573859475756, 0.05293457127335247, 0.05261079529171755];1090.726751089096;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_542;{'nb_filters': 64, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};24;168;256;25;244764.06;494.73636;0.02227238;356.894;0.0125046605;-0.0017684236;0.012601645;0.009287432;1.257199700921774;0.009283122;1.5346298;0.017471123;2.127346;-1638465300.0;0.09339707181009542;4981598000.0;3076.4118701180964;0.11048474798788767;[1.2635743113609736, 0.1521672430778414, 0.11871900563503864, 0.10280892584921643, 0.09344831475864619, 0.0854979560629108, 0.07924392801694716, 0.07546045761239782, 0.0708801521896972, 0.06834036916131846, 0.0660999076686424, 0.06388403022002052, 0.06205129637891252, 0.06081151173540057, 0.0595059169034621, 0.05903402655033793, 0.057897512595157415, 0.05723277643841965, 0.05647246304421685, 0.05577232422857567, 0.05501619620684319, 0.05496582037712832, 0.054406896333032424, 0.053732124082599024, 0.05339434936520793];1566.6835658550262;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_575;{'nb_filters': 64, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};24;168;256;25;392837.75;626.7677;0.028216256;454.68665;0.015931066;-0.0042253938;0.016376013;0.011635351;1.6284812241792679;0.011625657;1.9551343;0.02303766;2.6950758;-2954051300.0;0.1189888289970071;6606569000.0;4016.466072775637;0.14998505881259203;[15.089534678800383, 0.5193345522747821, 0.28050984097480786, 0.21612777820201026, 0.17579921254157013, 0.18820384685478478, 0.13768506438757988, 0.12420046005767169, 0.11426248097892205, 0.1052315553968456, 0.0982369316117853, 0.0903304042709526, 0.08452275655641786, 0.07776445911844243, 0.07466427865008654, 0.07129645619094634, 0.0687775237129662, 0.06568257752445475, 0.06377819330981593, 0.062217446770449505, 0.06119608757718293, 0.05990886622239699, 0.05831141701304271, 0.057500187975044366, 0.05641582291989976];2146.4909167289734;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_643;{'nb_filters': 64, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};24;168;256;25;262056.14;511.91418;0.023045702;368.8101;0.01292217;-0.0025360752;0.013101358;0.009563041;1.3064605183899403;0.009554302;1.5858685;0.018239487;2.2012105;-2507336200.0;0.09651543958909684;5054092300.0;3255.7788948167827;0.1170421367693031;[2.1993921359651547, 0.18842255632398247, 0.1399821228011727, 0.11913439422678102, 0.1055778733544687, 0.09635765665811755, 0.08754683641677828, 0.08100601252342614, 0.07599866257141275, 0.07246504098099164, 0.06886739021541573, 0.06668856441157214, 0.06435194533070394, 0.06259411949020366, 0.06150464558507117, 0.05972044590298359, 0.058717831632961744, 0.05760737107162457, 0.05689311342553454, 0.05585286998754188, 0.0555380388750821, 0.05494985797799151, 0.05363687438275787, 0.05358912122333898, 0.052946301695396755];1782.488070487976;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_780;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};24;168;256;25;213200.1;461.73596;0.020786745;328.93857;0.011525173;-0.0026047002;0.011653316;0.008609128;1.161457598209381;0.008603993;1.4144226;0.016447464;1.9854455;-2143476400.0;0.08608129298176759;4845161500.0;2955.6472078428915;0.10587162921852646;[0.18517973423657483, 0.08763548199355628, 0.07680133765630867, 0.07086270966730793, 0.06702450726049919, 0.06443183493197097, 0.062331062796438616, 0.06088719402122931, 0.059585588409854624, 0.05901189629687951, 0.05818611294188247, 0.05729713063495417, 0.05683480157147935, 0.05586823609088559, 0.05540641979764788, 0.054654770912105514, 0.05478986274947627, 0.05408682772411091, 0.05369839006903281, 0.053435308639103174, 0.05319133335013973, 0.052703275524936276, 0.052271584985070806, 0.0520909712025322, 0.051752396594366604];992.7826724052429;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_796;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};24;168;256;25;195296.55;441.92368;0.019894822;319.77258;0.01120402;-0.0029237093;0.011390916;0.008485895;1.134201791137457;0.008480182;1.3750092;0.016055722;1.9002537;-1963015400.0;0.08368261261772014;4785596400.0;2855.9776713855504;0.10440161181870036;[0.46983124992889597, 0.10738463519233342, 0.08774557594610038, 0.07852379832897124, 0.07293262765893922, 0.06907226402170227, 0.06687852300749562, 0.0636963103708384, 0.06219579310263122, 0.06052571086629189, 0.059574256872632805, 0.058115804192881884, 0.05748203181131915, 0.05624350026265991, 0.05596816498921967, 0.055095394853706334, 0.0544144634782264, 0.054030845988063465, 0.053002283179804585, 0.05258565830667677, 0.05234691735322784, 0.05191933529710809, 0.051501300506462275, 0.050772255204733, 0.050598942118949254];1416.806548833847;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_829;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 5, 7], 'dropout_rate': 0};24;168;256;25;271297.25;520.862;0.023448521;379.21957;0.013286892;-0.0040903836;0.013447683;0.010045769;1.3387428596615791;0.010033874;1.630629;0.018557055;2.239686;-3005570800.0;0.09923953727838276;5416876500.0;3448.844657187648;0.12347248022707122;[2.8718175617638737, 0.20462943901287503, 0.14578322647718503, 0.12012449220309997, 0.10866537310378592, 0.09719454215971197, 0.08930086321151964, 0.08284933620261863, 0.07781723489377156, 0.07467941681198986, 0.07114825275899958, 0.06765684375509907, 0.06607798815086856, 0.06288501105824733, 0.061936839186856184, 0.06057939317972996, 0.059406304824594025, 0.05873739171230701, 0.057815353286983596, 0.05646443882926371, 0.05590445035362617, 0.05484686977265661, 0.05437048898642248, 0.0539746703168384, 0.05312145467821224];1869.4258522987366;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_899;{'nb_filters': 128, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};24;168;256;25;454713.5;674.32446;0.030357199;474.0816;0.016610617;-0.0027751697;0.016659915;0.011546273;1.660195179283619;0.011538584;2.0385318;0.023539543;2.8995676;-2373060400.0;0.12406437383708611;6716175400.0;4182.08451783248;0.14892787395842358;[18.106965566769578, 0.5363208785064507, 0.32933910567749725, 0.2781631697142404, 0.19989710233071345, 0.1929370873953411, 0.15989120335154416, 0.1336011704292731, 0.12192363153727469, 0.1091810687060948, 0.10007340720319062, 0.09101542177030779, 0.0857883388361279, 0.08053032248637332, 0.07523660416636162, 0.07079359946303462, 0.0683108779466547, 0.06541776372938009, 0.0635515025770004, 0.06285799799171457, 0.06099133451883103, 0.059861374718398246, 0.0584479151820898, 0.057615157585874974, 0.056464538306525376];4066.144017457962;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_951;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 1, 'dilations': [1, 5, 7, 14, 28, 56], 'dropout_rate': 0};24;168;256;25;228331.02;477.83994;0.021511724;343.75162;0.012044185;-0.0021598355;0.012252753;0.009007525;1.2226041406393051;0.009003639;1.4781181;0.017169867;2.0546925;-1574509300.0;0.0899577829334521;4880064000.0;3002.7928404136055;0.1093109701785507;[0.28793369797279755, 0.09967494005613543, 0.08528431090338355, 0.07792456942450775, 0.07248477790761697, 0.06900278465958286, 0.0654295928068993, 0.06352775554376919, 0.061382319999531955, 0.06037151431600441, 0.05922117399083199, 0.058184647449812686, 0.05740970754283923, 0.05630615661866363, 0.05612824813785263, 0.05565708898425547, 0.05559111430894313, 0.05414952554475241, 0.0535933199340913, 0.05351504025275117, 0.053656792502437704, 0.05254379064858107, 0.052208348036986554, 0.052326602777453456, 0.05165579302698823];1901.3695785999298;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_967;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};24;168;256;25;270571.88;520.1652;0.023417152;373.11954;0.013073162;-0.0020492761;0.013176703;0.0095625;1.314080785959959;0.009560542;1.604399;0.018369947;2.236689;-2057974300.0;0.09764319389367558;5444556300.0;3245.4553632311513;0.11645719390972441;[1.2571613136370121, 0.1392293410291351, 0.1095790824257686, 0.09941059876903613, 0.08792480488543866, 0.08329383314698452, 0.07772458793776353, 0.07315781739139415, 0.06963927410938764, 0.06588588343689326, 0.06510015854791545, 0.06282337988624104, 0.061421124456943726, 0.059624002935979394, 0.05905655169708768, 0.05785629142875806, 0.05731784069674496, 0.055956399076114334, 0.05518603457939149, 0.05468674094877542, 0.05419074390089249, 0.053411663295972925, 0.05278565832202444, 0.05259185605314648, 0.05164051594886762];3012.719204187393;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1000;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};24;168;256;25;472421.78;687.32947;0.030942667;475.32697;0.016654251;-0.0026204789;0.016588278;0.011441802;1.6553232446312904;0.011431502;2.043887;0.023471603;2.9554892;-2788503000.0;0.12439028186736685;6929608000.0;4238.081416511833;0.14803032634996133;[27.930785311264387, 0.5645769463850643, 0.42956080590200324, 0.24514344116644346, 0.21563098766009192, 0.18145630635654036, 0.17429241971809328, 0.14097219755566207, 0.135258851157207, 0.11241251444709383, 0.10604577571591829, 0.0913049753339097, 0.08651875377681051, 0.0804569207424495, 0.07487085295206491, 0.07115494288136585, 0.06826821557037481, 0.06520768982077628, 0.06415032337142573, 0.06217669510635889, 0.06069583020408308, 0.060142452606730123, 0.05892561441774549, 0.05853183849911247, 0.05701502134344046];4772.4854872226715;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1068;{'nb_filters': 128, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};24;168;256;25;291625.72;540.0238;0.02431116;385.10196;0.013492996;-0.0014281054;0.013554365;0.009871984;1.352708786725998;0.009870112;1.6559229;0.018917523;2.32208;-1747555100.0;0.1007789246429516;5124558300.0;3303.943089775491;0.11801529400795223;[4.182430032556689, 0.19508418333034014, 0.14573442383579313, 0.12850422813823226, 0.11087275252171908, 0.10410634013934035, 0.0930525095894315, 0.08655280974914344, 0.08454503577564855, 0.07656670234781225, 0.07185759999893128, 0.06847493653316618, 0.06604039447467291, 0.06569954623545386, 0.062130814085840036, 0.060709619028129304, 0.05946528584591269, 0.05829132954940106, 0.056996577380790156, 0.05618411099030469, 0.055739644596342806, 0.054930475623079206, 0.054624905813763655, 0.053715308354611226, 0.053446605441686945];3847.8201081752777;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1205;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};24;168;256;25;176235.38;419.804;0.018899022;308.60913;0.010812881;-0.0027944122;0.011019899;0.008339552;1.0990606620907784;0.008331858;1.3270068;0.015075795;1.8051407;-2150696700.0;0.08076120014859005;4512954000.0;2746.566499188372;0.09923460379349629;[0.20926041733782352, 0.08897141534659991, 0.07796031871867647, 0.07236034405554921, 0.06817082675598507, 0.06509501110675525, 0.06299232370680592, 0.06114095959855781, 0.05989519590641635, 0.0592891112275495, 0.05818053290444221, 0.05721582041940414, 0.056176293376652926, 0.055800023174800414, 0.05503660141172793, 0.05463802487625637, 0.053937574976107364, 0.0534973292649163, 0.053079162744231384, 0.05326057573430998, 0.05229796479924722, 0.051881435498029115, 0.05169417513422182, 0.05095868926327954, 0.0507502798846372];1941.0993025302887;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1221;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};24;168;256;25;203154.78;450.72696;0.020291135;331.35492;0.011609836;-0.0035158494;0.0118408585;0.008900017;1.1792736127972603;0.008893153;1.4248128;0.016256439;1.9381076;-2275014000.0;0.08671364060507081;4720145000.0;2966.5994527507605;0.10819393853314717;[0.6164958135709617, 0.10924241093171033, 0.09041413629252178, 0.08132316567620443, 0.07590383999317835, 0.07182039691171638, 0.06735912073366145, 0.06464224217061976, 0.06522888945549739, 0.06092391941768348, 0.059707238463115944, 0.05864493100191282, 0.057216883571537196, 0.05641650712408096, 0.05548366809350696, 0.054908134285557714, 0.054226191515511654, 0.053592514072642095, 0.05279352471246392, 0.052324081560098504, 0.052011663189283686, 0.05102708191843395, 0.05101761047281643, 0.050207337597178985, 0.049829083244178646];2995.710055589676;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1254;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 5, 7], 'dropout_rate': 0};24;168;256;25;312931.7;559.40295;0.025183585;398.8184;0.013973584;-0.0039663427;0.014136994;0.010275232;1.407690066844225;0.010265147;1.714903;0.019838523;2.4054105;-3529735000.0;0.10436843202712673;5790346000.0;3630.210587764038;0.1301301648543942;[5.203053470465248, 0.20919803407622178, 0.14850390225461693, 0.1287398148511227, 0.1118409601075871, 0.10273638393345598, 0.09479904061860103, 0.08627135865664548, 0.0820357389834853, 0.07890122080194081, 0.07364665039048843, 0.07085044649005237, 0.06785747047344237, 0.06539875831162739, 0.0633935211716382, 0.06248848514411195, 0.06015210202966611, 0.058906267161149876, 0.05855602606847488, 0.05677787784081259, 0.05690903108870343, 0.05613069654414774, 0.054872623092721694, 0.054354967133216865, 0.05393220847251669];4325.499073505402;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_0;{'num_stack_layers': 1, 'units': 32, 'dropout': 0};24;168;256;25;1704937.1;1305.7324;0.058782354;901.414;0.03158326;-0.0038057556;0.032029513;0.020837475;3.1980473548173904;0.02079868;3.8760438;0.0465821;5.614598;-3295499800.0;0.23589476344228263;12003439000.0;7894.242152613637;0.28731717529694917;[0.2991116107938987, 0.14315467234828927, 0.14655011031705786, 0.14661387905955867, 0.1309337829329291, 0.13302664108747447, 0.19382958573027104, 0.13371404951185825, 0.12729996779905578, 0.12161711390133888, 0.14871657022749285, 0.15534206803853212, 0.1342446106719266, 0.1229529188570109, 0.13207834753482434, 0.12171183178967047, 0.11736039048496874, 0.15948053111950317, 0.1397517897527941, 0.16885620522057126, 0.19824265080416775, 0.17795752496950015, 0.2943358364066353, 0.20582743345114624, 0.16862661342764085];142.83724856376648;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_1;{'num_stack_layers': 1, 'units': 64, 'dropout': 0};24;168;256;25;1069174.9;1034.0092;0.04654973;695.52423;0.024369406;-0.00041145596;0.024133628;0.016191423;2.4282027035951614;0.016166292;2.9907262;0.034734152;4.446199;-2121877400.0;0.18201461944979502;9117511000.0;6054.522297294329;0.20835256421083362;[0.23673785499467043, 0.1321066445021734, 0.13096900099919706, 0.12346457480022306, 0.1195459935347009, 0.12570269290511818, 0.13167416629415038, 0.17461327452695052, 0.12551792800012604, 0.1436098043630584, 0.11528726744198291, 0.1121024292109841, 0.10608475403431557, 0.1066044059534783, 0.10772873005514727, 0.0988858112580338, 0.09582813289946725, 0.0921742959765936, 0.09328572566696386, 0.09178702617297153, 0.09162289866732086, 0.09471072825302217, 0.09311200587495733, 0.0915817944722716, 0.09021133548093396];178.9055142402649;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_2;{'num_stack_layers': 1, 'units': 128, 'dropout': 0};24;168;256;25;872356.0;934.0;0.04204745;633.17413;0.022184815;-0.0011919648;0.021999197;0.0149285775;2.2080691531300545;0.014901133;2.7226233;0.03135695;4.016163;-3126593800.0;0.16569795785450792;8142766600.0;5573.867343900936;0.19097806039347262;[0.2003843771436999, 0.1180863667954618, 0.10169157512287094, 0.09735429968562526, 0.09614267770372582, 0.09218491036139127, 0.09042776231473468, 0.09085814014120033, 0.08964592459843623, 0.08980027367736461, 0.08908240643732383, 0.08905783404455436, 0.08903388900130682, 0.08758936961098789, 0.08581601266213451, 0.08477885421599256, 0.0889666812607401, 0.08169180674583135, 0.07914893035591834, 0.07880271264892101, 0.07730244046092061, 0.07653983947765788, 0.07539193293358426, 0.07480497949434174, 0.07376220977819976];254.26776123046875;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
